id,x,y,prob0,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,type
1887,0.67228025,0.057762098,0.0,0.0,0.9915633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1888,0.77534205,0.4354419,0.0,0.0,0.0,0.0,0.0,0.37459168,0.0,0.6169798,0.0,0.0,7
1889,0.32506144,0.042792007,0.0,0.0,0.0,0.99230236,0.0,0.0,0.0,0.0,0.0,0.0,3
1890,0.5682405,0.675584,0.6055124,0.0,0.0,0.0,0.1689902,0.0,0.0,0.0,0.04536439,0.17412299,0
1891,0.2903193,0.10086367,0.0,0.0,0.0,0.93145823,0.0,0.0,0.060191344,0.0,0.0,0.0,3
1892,0.30582085,0.28495464,0.0,0.0,0.0,0.67387164,0.0,0.0,0.0,0.0,0.0,0.31701994,3
1893,0.36098233,0.32828027,0.0,0.0,0.05614979,0.44317514,0.0,0.0955511,0.39950112,0.0,0.0,0.0,3
1894,0.29436937,0.12683406,0.0,0.0,0.0,0.86408937,0.0,0.0,0.0,0.0,0.12614225,0.0,3
1895,0.8119831,0.46415544,0.0,0.0,0.0,0.0,0.0,0.2571537,0.0,0.7360532,0.0,0.0,7
1896,0.7936727,0.70825696,0.0,0.0,0.07577315,0.0,0.18100621,0.0,0.0,0.7383378,0.0,0.0,7
1897,0.63963777,0.791679,0.0,0.0,0.0,0.0,0.40013048,0.0,0.041823577,0.54855394,0.0,0.0,7
1898,0.6956478,0.3873473,0.0,0.0,0.0,0.0,0.0,0.52316505,0.0,0.47247902,0.0,0.0,5
1899,0.5485276,0.3794411,0.0,0.0,0.0,0.052582476,0.0,0.779871,0.0,0.0,0.0,0.16015397,5
1900,0.37996635,0.17725532,0.0,0.0,0.0,0.74347,0.0,0.09808844,0.0,0.15264174,0.0,0.0,3
1901,0.15594968,0.41579762,0.0,0.0,0.0,0.23148915,0.0,0.0,0.294297,0.0,0.4680043,0.0,8
1902,0.7047066,0.6956907,0.23332977,0.0,0.0,0.0,0.0,0.0,0.0,0.6074202,0.0,0.15263198,7
1903,0.34805366,0.34098718,0.0,0.0,0.0,0.3749721,0.0,0.0,0.6160271,0.0,0.0,0.0,6
1904,0.22557038,0.46364814,0.0,0.0,0.0,0.2773051,0.0,0.044425596,0.0,0.17333105,0.49767283,0.0,8
1905,0.33185756,0.7412555,0.0,0.0,0.0,0.0,0.70971227,0.0,0.2794702,0.0,0.0,0.0,4
1906,0.5917744,0.102540806,0.10868426,0.046248443,0.43788034,0.0,0.1263431,0.0,0.0,0.0,0.0,0.2770427,2
1907,0.70983964,0.2594353,0.36911228,0.0,0.40216413,0.0,0.0,0.0,0.0,0.08889567,0.13148132,0.0,2
1908,0.77688897,0.4333563,0.0,0.0,0.0,0.0,0.0,0.37478358,0.0,0.6184214,0.0,0.0,7
1909,0.36344054,0.38187242,0.0,0.0,0.0,0.15430486,0.0,0.0,0.463346,0.37121278,0.0,0.0,6
1910,0.83147943,0.4848382,0.0,0.0,0.0,0.0,0.0,0.19096205,0.0,0.7965193,0.0,0.0,7
1911,0.8226478,0.6334218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967098,0.0,0.022064293,7
1912,0.92356133,0.41501552,0.0,0.0,0.11428695,0.0,0.0,0.0,0.0,0.8805813,0.0,0.0,7
1913,0.9940191,0.5190457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99398106,0.0,0.0,7
1914,0.9028979,0.6213882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9885905,0.0,0.0,7
1915,0.8210871,0.26990986,0.0,0.0,0.5043569,0.0,0.0,0.0,0.0,0.4846344,0.0,0.0,2
1916,0.5689597,0.22276668,0.0,0.30247924,0.4902157,0.0,0.0,0.0,0.20062442,0.0,0.0,0.0,2
1917,0.13485473,0.38756236,0.22166727,0.0,0.0,0.07557461,0.0,0.0,0.45156252,0.0,0.2378464,0.0,6
1918,0.60264504,0.20135495,0.0,0.33364964,0.58588,0.0,0.0,0.0,0.0,0.07339014,0.0,0.0,2
1919,0.0692232,0.572153,0.0,0.0,0.0,0.0,0.21320081,0.0,0.0,0.0,0.7795856,0.0,8
1920,0.319287,0.71039206,0.0,0.018639255,0.0,0.0,0.37004972,0.0,0.38682586,0.0,0.0,0.21441726,6
1921,0.5995197,0.19666673,0.0,0.38098374,0.61153007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1922,0.3420701,0.79929346,0.07497578,0.0,0.0,0.0,0.50881445,0.0,0.0,0.0,0.40923256,0.0,4
1923,0.85461414,0.32883364,0.0,0.0,0.34701195,0.0,0.0,0.0,0.0,0.64541453,0.0,0.0,7
1924,0.043009635,0.49400437,0.0,0.0,0.0,0.0,0.0,0.0,0.04524956,0.0,0.9473614,0.0,8
1925,0.6770192,0.072244324,0.0,0.0,0.9905148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1926,0.3354466,0.7754601,0.0,0.0,0.2733642,0.0,0.2903824,0.0,0.0,0.0,0.43112516,0.0,8
1927,0.20601705,0.7122856,0.0,0.0,0.0,0.0,0.0,0.12803638,0.0,0.0,0.0,0.8641902,9
1928,0.3802599,0.680661,0.0,0.18459709,0.17551759,0.0,0.39943516,0.0,0.0,0.06155421,0.110136665,0.065490514,4
1929,0.1645569,0.71752596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99195755,9
1930,0.29323012,0.4425269,0.0,0.5006124,0.0,0.0,0.0,0.0,0.4905847,0.0,0.0,0.0,1
1931,0.4469973,0.6034868,0.5105575,0.0,0.0,0.0,0.0,0.0,0.14332762,0.013027625,0.32659328,0.0,0
1932,0.2411638,0.63150644,0.0,0.08723193,0.0,0.14885409,0.0,0.0,0.0,0.0,0.0,0.75708544,9
1933,0.45581853,0.03106664,0.0,0.0,0.6644608,0.0,0.0,0.052565943,0.2759589,0.0,0.0,0.0,2
1934,0.38496464,0.6875322,0.07810824,0.2071001,0.18527699,0.0,0.523736,0.0,0.0,0.0,0.0,0.0,4
1935,0.19000965,0.4330524,0.0,0.0,0.0,0.47455645,0.0,0.0,0.08651366,0.0,0.43155277,0.0,3
1936,0.13890672,0.57088155,0.0,0.0,0.13643916,0.0,0.0,0.0,0.0,0.0,0.55645084,0.3019504,8
1937,0.6297061,0.48999816,0.0,0.0,0.0,0.29215404,0.0,0.0,0.0,0.7008719,0.0,0.0,7
1938,0.29353794,0.6333609,0.22933374,0.0,0.0,0.0,0.0,0.0,0.0,0.05137432,0.260894,0.45216775,9
1939,0.70256466,0.3902491,0.0,0.0,0.0,0.0,0.0,0.48546055,0.0,0.5061911,0.0,0.0,7
1940,0.10934713,0.22444129,0.0,0.0,0.0,0.0,0.0,0.0,0.9909002,0.0,0.0,0.0,6
1941,0.6815705,0.1850961,0.0,0.0,0.715799,0.0,0.2764223,0.0,0.0,0.0,0.0,0.0,2
1942,0.26933226,0.76123136,0.0,0.06579188,0.0,0.0,0.39829016,0.0,0.0,0.0,0.15605581,0.37688476,4
1943,0.84202564,0.30977157,0.0,0.0,0.38629195,0.0,0.0,0.0,0.0,0.6071849,0.0,0.0,7
1944,0.5452128,0.4803074,0.0,0.5701263,0.0,0.0,0.0,0.0,0.0,0.42021942,0.0,0.0,1
1945,0.37949362,0.3298971,0.054818843,0.0,0.0,0.34968922,0.15301128,0.11191981,0.26061532,0.0,0.0,0.06585167,3
1946,0.16024785,0.7160617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915024,9
1947,0.7750656,0.27350622,0.056750063,0.07509336,0.26112005,0.0,0.0,0.0,0.16340962,0.32641762,0.10743921,0.0,7
1948,0.29154512,0.22902226,0.0,0.0,0.23552825,0.0,0.0,0.0,0.3816378,0.13102672,0.24448164,0.0,6
1949,0.97341347,0.55201024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99187934,0.0,0.0,7
1950,0.45890462,0.8926289,0.05947515,0.0,0.0,0.0,0.9066503,0.0,0.0,0.0,0.028861335,0.0,4
1951,0.3488875,0.8111076,0.0,0.0,0.0,0.0,0.60281664,0.0,0.0,0.0,0.3896795,0.0,4
1952,0.58395714,0.1944869,0.0,0.30580172,0.56068915,0.0,0.0,0.0,0.0,0.0,0.1271961,0.0,2
1953,0.46049705,0.61588264,0.8069562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18854369,0.0,0
1954,0.1684595,0.634751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32415876,0.6678318,9
1955,0.051753722,0.48635426,0.0,0.0,0.0,0.0,0.0,0.0,0.09405907,0.0,0.8999159,0.0,8
1956,0.19317408,0.25881955,0.16449681,0.0,0.0,0.0,0.0,0.0,0.82965577,0.0,0.0,0.0,6
1957,0.82785255,0.48046637,0.0,0.0,0.0,0.0,0.0,0.20881706,0.0,0.7852278,0.0,0.0,7
1958,0.36192638,0.2951931,0.0,0.0,0.0,0.6189086,0.0,0.0,0.26173028,0.0,0.11129171,0.0,3
1959,0.109534025,0.49934277,0.0,0.0,0.0,0.0,0.0,0.10397637,0.0,0.0,0.81121063,0.07717623,8
1960,0.41362107,0.16015024,0.0,0.0,0.0,0.712531,0.0,0.2791156,0.0,0.0,0.0,0.0,3
1961,0.7100373,0.71020424,0.2654431,0.0,0.0,0.0,0.0,0.0,0.0,0.72662026,0.0,0.0,7
1962,0.16227499,0.44446576,0.0,0.0,0.0,0.3309001,0.0,0.0,0.0,0.0,0.6600707,0.0,8
1963,0.8138945,0.2639371,0.0,0.0,0.5078396,0.0,0.0,0.047806397,0.0,0.44128633,0.0,0.0,2
1964,0.42709804,0.048203252,0.0,0.0,0.45360968,0.0,0.0,0.0,0.43927622,0.09876658,0.0,0.0,2
1965,0.60622793,0.8316943,0.0,0.0,0.0,0.0,0.6978713,0.0,0.0,0.2966743,0.0,0.0,4
1966,0.037552014,0.431459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29244736,0.7021059,0.0,8
1967,0.49077067,0.47095403,0.0,0.57374215,0.19990422,0.0,0.0,0.12529889,0.0,0.09720407,0.0,0.0,1
1968,0.5476298,0.8381616,0.050507087,0.0,0.30115974,0.0,0.6426757,0.0,0.0,0.0,0.0,0.0,4
1969,0.36970112,0.67105305,0.09011528,0.14606187,0.12658112,0.11311952,0.24896334,0.06901223,0.15718856,0.0,0.04778207,0.0,4
1970,0.59050184,0.205748,0.1320825,0.29260984,0.5062996,0.0,0.0,0.06482863,0.0,0.0,0.0,0.0,2
1971,0.46504688,0.082401134,0.0,0.0,0.33580932,0.21350618,0.0,0.0,0.27619153,0.038087405,0.0,0.13314272,2
1972,0.5664697,0.696426,0.5648242,0.0,0.0,0.0,0.4235577,0.0,0.0,0.0,0.0,0.0,0
1973,0.2966369,0.5005244,0.0,0.56175107,0.0,0.17609534,0.0,0.0,0.0,0.0,0.113816306,0.14360255,1
1974,0.6589985,0.24475628,0.0,0.0,0.54374075,0.0,0.0,0.23509724,0.0,0.21691239,0.0,0.0,2
1975,0.44865155,0.19842876,0.0,0.0,0.021740397,0.5059222,0.0,0.46486756,0.0,0.0,0.0,0.0,3
1976,0.49117953,0.8690153,0.2526178,0.0,0.0,0.0,0.7420417,0.0,0.0,0.0,0.0,0.0,4
1977,0.72003436,0.43954366,0.14183941,0.0,0.0,0.0,0.0,0.31630206,0.09675883,0.4407556,0.0,0.0,7
1978,0.44808665,0.32553643,0.0,0.0,0.0,0.0,0.0,0.5245635,0.4703423,0.0,0.0,0.0,5
1979,0.4768724,0.14654468,0.0,0.0,0.14736085,0.38354126,0.0,0.0,0.13672024,0.10541432,0.22312543,0.0,3
1980,0.54423505,0.8338469,0.0,0.0,0.35557967,0.0,0.59803766,0.041733876,0.0,0.0,0.0,0.0,4
1981,0.7106009,0.2507309,0.3196824,0.0,0.4847339,0.0,0.0,0.19073242,0.0,0.0,0.0,0.0,2
1982,0.6432647,0.12436388,0.0,0.08056029,0.8912308,0.0,0.0,0.0,0.023258861,0.0,0.0,0.0,2
1983,0.2645513,0.252264,0.0,0.16968024,0.3011827,0.0,0.0,0.0,0.52620167,0.0,0.0,0.0,6
1984,0.37444517,0.12721632,0.0,0.0,0.0,0.94104666,0.0,0.05342205,0.0,0.0,0.0,0.0,3
1985,0.33823594,0.35056955,0.0,0.0,0.0,0.37424555,0.0,0.0,0.43848148,0.0,0.0,0.17693919,6
1986,0.083924174,0.2357411,0.0,0.0,0.0,0.0,0.0,0.0,0.994072,0.0,0.0,0.0,6
1987,0.6658492,0.031824376,0.0,0.0,0.99395245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1988,0.07234758,0.4946295,0.0,0.0,0.1519066,0.0,0.0,0.0,0.0,0.0,0.84163296,0.0,8
1989,0.37374747,0.33822012,0.0,0.0,0.0,0.31524378,0.0,0.31383285,0.2708704,0.09281011,0.0,0.0,3
1990,0.30214584,0.5719326,0.0,0.0,0.0,0.4253688,0.3052672,0.0,0.0,0.0,0.0,0.26603743,3
1991,0.14104013,0.37021533,0.0,0.0,0.0,0.14602378,0.0,0.0,0.44930097,0.07109945,0.3284265,0.0,6
1992,0.39068997,0.24963167,0.0,0.0,0.0,0.6279377,0.11193159,0.0,0.0,0.20591897,0.048010264,0.0,3
1993,0.6027389,0.7990911,0.0,0.0,0.12195097,0.0,0.45807362,0.0,0.0,0.41462284,0.0,0.0,4
1994,0.45195702,0.030021872,0.0,0.0,0.687853,0.0,0.0,0.0,0.3071802,0.0,0.0,0.0,2
1995,0.067041345,0.500094,0.0,0.0,0.08841176,0.0,0.0,0.0,0.0,0.0,0.905422,0.0,8
1996,0.45057815,0.74659353,0.0,0.0,0.0,0.49034804,0.4405513,0.0,0.0,0.0,0.06456824,0.0,3
1997,0.37088904,0.32810095,0.0,0.0,0.0,0.49308562,0.07064499,0.14733514,0.26502702,0.0,0.0,0.019091029,3
1998,0.6995335,0.26735082,0.49444836,0.0,0.3330133,0.0,0.0,0.0,0.0,0.0,0.0,0.1674544,0
1999,0.36562216,0.19561847,0.0,0.0,0.101900265,0.69801867,0.0,0.0,0.0,0.1931052,0.0,0.0,3
2000,0.22888976,0.7007386,0.11418966,0.0,0.0,0.0,0.114512704,0.0,0.0,0.0,0.0,0.7653131,9
2001,0.36102495,0.18661806,0.0,0.0,0.0143124,0.7285215,0.0,0.0,0.0,0.13673101,0.0,0.11234938,3
2002,0.28821036,0.6463484,0.19508082,0.0,0.0,0.19084568,0.0,0.075220816,0.0,0.0,0.0,0.534592,9
2003,0.6562717,0.70198935,0.37897047,0.0,0.0,0.0,0.20337272,0.0,0.0,0.40879354,0.0,0.0,7
2004,0.4308743,0.17640783,0.0,0.0,0.0,0.5808498,0.0,0.32306683,0.08959004,0.0,0.0,0.0,3
2005,0.27645755,0.3813975,0.0,0.0,0.0,0.0,0.23358624,0.0,0.5927011,0.0,0.0,0.16777794,6
2006,0.24765013,0.25148836,0.06794537,0.0,0.16975294,0.0,0.0,0.058955275,0.60399866,0.09589688,0.0,0.0,6
2007,0.42319652,0.32745638,0.0,0.14363275,0.0,0.0,0.0,0.29548484,0.5532045,0.0,0.0,0.0,6
2008,0.7431817,0.19108507,0.0,0.0,0.6331244,0.0,0.10604605,0.0,0.0,0.25675398,0.0,0.0,2
2009,0.5249421,0.14965284,0.03592081,0.19524649,0.501608,0.2615583,0.0,0.0,0.0,0.0,0.0,0.0,2
2010,0.4339497,0.77012336,0.0,0.31626782,0.0,0.2692365,0.40135702,0.0,0.0,0.0,0.0,0.0,4
2011,0.47530428,0.03101211,0.018211596,0.0,0.5722053,0.0,0.0,0.0,0.21997093,0.16635294,0.012868999,0.0,2
2012,0.75536174,0.1625738,0.0,0.0,0.73298985,0.0,0.0,0.058168516,0.0,0.20189585,0.0,0.0,2
2013,0.038408134,0.4273046,0.0,0.0,0.0,0.0,0.035373226,0.0,0.0,0.29546994,0.6595281,0.0,8
2014,0.36116806,0.7351851,0.0,0.0,0.0,0.14893745,0.37300825,0.21308021,0.25891092,0.0,0.0,0.0,4
2015,0.6996916,0.5666323,0.0,0.0,0.0,0.0,0.0,0.0,0.23213774,0.7568963,0.0,0.0,7
2016,0.48071104,0.3279405,0.0,0.0,0.0,0.0,0.0,0.66284806,0.27289394,0.05907031,0.0,0.0,5
2017,0.37431532,0.24098094,0.0,0.0,0.0,0.65152586,0.0,0.0,0.0,0.34004375,0.0,0.0,3
2018,0.8686625,0.40701222,0.10436265,0.0,0.14165235,0.0,0.0,0.0,0.0,0.74934673,0.0,0.0,7
2019,0.38720575,0.40441862,0.0,0.0,0.22150074,0.0,0.0,0.0,0.4345235,0.3357299,0.0,0.0,6
2020,0.38093132,0.39696285,0.0,0.0,0.24261823,0.0,0.0,0.0,0.5359486,0.21506488,0.0,0.0,6
2021,0.23022763,0.4674838,0.0,0.0,0.0,0.23324654,0.0,0.0,0.020592019,0.28153226,0.45815438,0.0,8
2022,0.30350932,0.57592505,0.0,0.0,0.0,0.31096014,0.303172,0.0,0.0,0.0,0.0,0.37832984,9
2023,0.08146407,0.60180444,0.0,0.05476689,0.0,0.0,0.40048704,0.0,0.0,0.0,0.5390059,0.0,8
2024,0.4370433,0.34184507,0.0,0.0,0.0,0.0,0.16982311,0.41744414,0.34101093,0.06663018,0.0,0.0,5
2025,0.77032053,0.18519275,0.0,0.0,0.681816,0.0,0.0,0.0,0.0,0.30362687,0.0,0.0,2
2026,0.18123621,0.57291985,0.0,0.07863226,0.020777399,0.0,0.0,0.057165526,0.0,0.07367367,0.37792987,0.3877638,9
2027,0.47348526,0.25395948,0.0,0.0,0.043319628,0.32819572,0.0,0.36727625,0.0,0.2548174,0.0,0.0,5
2028,0.8217405,0.6337558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9645599,0.0,0.02623111,7
2029,0.46311966,0.33245683,0.0,0.0,0.07518629,0.0,0.0,0.56422037,0.3527218,0.0,0.0,0.0,5
2030,0.16292171,0.29478785,0.0,0.0,0.0,0.22273067,0.0,0.0,0.7705993,0.0,0.0,0.0,6
2031,0.71709275,0.3986836,0.0,0.0,0.0,0.0,0.0,0.41095632,0.066157565,0.504921,0.014545218,0.0,7
2032,0.80453503,0.55607855,0.0,0.0,0.0,0.0,0.0,0.12237912,0.0,0.6912491,0.18129125,0.0,7
2033,0.86041814,0.52247155,0.0,0.0,0.0,0.0,0.0,0.07691433,0.0,0.9152222,0.0,0.0,7
2034,0.519983,0.048192766,0.0,0.0,0.359317,0.0,0.0,0.0,0.07461302,0.19064638,0.3687449,0.0,8
2035,0.92070377,0.43084332,0.0,0.0,0.08313439,0.0,0.0,0.036361262,0.0,0.8729713,0.0,0.0,7
2036,0.4931254,0.6746996,0.0,0.0,0.0,0.25419548,0.32181188,0.0,0.09220778,0.32705662,0.0,0.0,7
2037,0.4878282,0.67444104,0.120608814,0.0,0.0,0.3365062,0.21321958,0.0,0.0,0.32195425,0.0,0.0,3
2038,0.5612258,0.8570552,0.0,0.0,0.15377934,0.0,0.6880968,0.09714328,0.0,0.0,0.0,0.05423292,4
2039,0.74504054,0.5095479,0.0,0.29015687,0.0,0.024782624,0.0,0.0,0.0,0.6792142,0.0,0.0,7
2040,0.33189666,0.7408077,0.0,0.0,0.0,0.0,0.7045362,0.0,0.28768748,0.0,0.0,0.0,4
2041,0.092266105,0.42385742,0.0,0.0,0.0,0.10768478,0.0,0.0,0.19624072,0.16873017,0.5203613,0.0,8
2042,0.73334974,0.41537067,0.0,0.0,0.0,0.0,0.0,0.3591461,0.0,0.50142044,0.13221551,0.0,7
2043,0.86798704,0.35193658,0.0,0.0,0.2823451,0.0,0.0,0.0,0.0,0.71056783,0.0,0.0,7
2044,0.3990378,0.14952265,0.0,0.0,0.0,0.80213785,0.0,0.19369063,0.0,0.0,0.0,0.0,3
2045,0.6816154,0.39171162,0.0,0.0,0.0,0.0,0.0,0.5285629,0.07483181,0.38630006,0.0,0.0,5
2046,0.7028949,0.41654423,0.0,0.0,0.0,0.108745635,0.0,0.35958982,0.0,0.5249292,0.0,0.0,7
2047,0.29346943,0.069924295,0.0,0.0,0.0,0.9892816,0.0,0.0,0.0,0.0,0.0,0.0,3
2048,0.43550044,0.5984477,0.4431788,0.0,0.0,0.0,0.0,0.0,0.05851684,0.12601937,0.36726972,0.0,0
2049,0.8320647,0.61510676,0.0,0.0,0.0,0.05634026,0.0,0.0,0.0,0.9346431,0.0,0.0,7
2050,0.82190067,0.27206257,0.0,0.0,0.4976375,0.0,0.0,0.0,0.0,0.49196374,0.0,0.0,2
2051,0.8792784,0.6327462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857164,0.0,0.0,7
2052,0.3306379,0.72723097,0.0,0.0,0.0,0.0,0.55440027,0.0,0.43934137,0.0,0.0,0.0,4
2053,0.75541145,0.5665923,0.0,0.0,0.0,0.0,0.18025982,0.0,0.0,0.40501854,0.31774628,0.09174898,7
2054,0.6187543,0.37073058,0.0,0.0,0.0,0.0,0.0,0.7711095,0.026193872,0.19175518,0.0,0.0,5
2055,0.8575534,0.5272487,0.032522462,0.0,0.0,0.0,0.0,0.053780958,0.0,0.89966303,0.0,0.0,7
2056,0.10112994,0.545945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7131876,0.27872485,8
2057,0.10120895,0.5628135,0.0,0.0,0.0,0.11889393,0.09513128,0.0,0.0,0.0,0.6799474,0.09912135,8
2058,0.44588816,0.789489,0.0,0.0,0.0,0.1937957,0.6149492,0.0,0.10814336,0.0,0.0,0.07650142,4
2059,0.08013197,0.5657567,0.0,0.0,0.0,0.0,0.16974424,0.0,0.0,0.0,0.7401747,0.08238053,8
2060,0.32058227,0.13819426,0.01721737,0.0,0.0,0.92469686,0.0,0.0,0.0,0.050714944,0.0,0.0,3
2061,0.11316477,0.33085236,0.0,0.059121404,0.0,0.0,0.0,0.0,0.7277985,0.0,0.20634212,0.0,6
2062,0.41918612,0.19901717,0.0,0.0,0.0,0.51231986,0.17902695,0.26315236,0.0,0.03929218,0.0,0.0,3
2063,0.3773197,0.8455661,0.0,0.0,0.013223743,0.0,0.77757585,0.0,0.0,0.0,0.20251979,0.0,4
2064,0.44070154,0.48994157,0.0,0.95348114,0.037816517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2065,0.11586171,0.4927541,0.06540221,0.0,0.0,0.0,0.0,0.1502088,0.034417614,0.0,0.7435223,0.0,8
2066,0.33927822,0.8288922,0.0,0.0,0.0,0.0,0.6022171,0.0,0.0,0.0,0.21649805,0.17502792,4
2067,0.24371602,0.53743786,0.0,0.27333865,0.0,0.0,0.15627818,0.0,0.0,0.0,0.521885,0.043178275,8
2068,0.39016095,0.51528424,0.0,0.5557194,0.0931856,0.0,0.0,0.0,0.0,0.0,0.03245059,0.31367588,1
2069,0.5743012,0.1486544,0.23990843,0.14709413,0.3237572,0.13050643,0.0,0.04265781,0.113423884,0.0,0.0,0.0,2
2070,0.54985803,0.7456707,0.20109297,0.0,0.0,0.0,0.5523663,0.22211209,0.019204589,0.0,0.0,0.0,4
2071,0.6805803,0.0765351,0.0,0.0,0.98999244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2072,0.6359599,0.47580948,0.016732695,0.0,0.14058064,0.23757122,0.0,0.0,0.0,0.5989815,0.0,0.0,7
2073,0.35575935,0.8052114,0.0,0.0,0.0,0.12104461,0.54182273,0.0,0.0,0.0,0.33058432,0.0,4
2074,0.26648474,0.7646241,0.0,0.0,0.0,0.0,0.4813218,0.0,0.0,0.0,0.10613341,0.40476018,4
2075,0.29406694,0.8301511,0.0,0.0,0.0,0.0,0.632694,0.106083415,0.03880974,0.0,0.0,0.2166936,4
2076,0.6230976,0.79021716,0.0,0.0,0.0,0.06056779,0.3756915,0.0,0.0,0.44604155,0.0,0.11186936,7
2077,0.6153159,0.64203465,0.4783562,0.0,0.22786503,0.0,0.0,0.0,0.052451808,0.23513116,0.0,0.0,0
2078,0.29818204,0.65003514,0.2278304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13416871,0.630867,9
2079,0.7266695,0.19560446,0.0,0.0,0.5564404,0.15491582,0.1472213,0.0,0.0,0.13489234,0.0,0.0,2
2080,0.5197252,0.23472574,0.0,0.0,0.26212278,0.28384835,0.021648599,0.0,0.0,0.27924427,0.0,0.14849834,3
2081,0.5432507,0.15598023,0.0,0.0,0.52618885,0.29148257,0.0,0.0,0.0,0.17382997,0.0,0.0,2
2082,0.36178842,0.71955967,0.1788162,0.0,0.020383889,0.0,0.4871727,0.0,0.31037378,0.0,0.0,0.0,4
2083,0.7030602,0.2619848,0.502651,0.0,0.48900685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2084,0.40512764,0.7150708,0.14200471,0.14839566,0.0,0.0,0.7049905,0.0,0.0,0.0,0.0,0.0,4
2085,0.14568716,0.58826923,0.0,0.0,0.04714296,0.0,0.0,0.0,0.0,0.0,0.45924202,0.48495674,9
2086,0.24209158,0.62730956,0.0,0.0,0.0,0.21917671,0.0,0.0,0.0,0.0,0.0,0.77221215,9
2087,0.11997569,0.21919341,0.0,0.0,0.0,0.0,0.0,0.0,0.98902476,0.0,0.0,0.0,6
2088,0.43602937,0.36474073,0.10916836,0.16978197,0.0,0.0,0.0,0.31291413,0.28265986,0.0,0.0,0.120204106,5
2089,0.5874648,0.7816583,0.0,0.0,0.0,0.18767631,0.54096395,0.0,0.0,0.26481074,0.0,0.0,4
2090,0.36765727,0.8358385,0.0,0.024984285,0.0,0.0,0.70664257,0.0,0.0,0.0,0.26466385,0.0,4
2091,0.80393964,0.4566968,0.0,0.0,0.0,0.0,0.0,0.29332528,0.0,0.7007493,0.0,0.0,7
2092,0.45145938,0.91845053,0.010624738,0.0,0.0,0.0,0.9816797,0.0,0.0,0.0,0.0,0.0,4
2093,0.3009279,0.6367329,0.21653652,0.0,0.0,0.0,0.0,0.17591858,0.0,0.0,0.14317718,0.45663,9
2094,0.2605283,0.77853954,0.0,0.0,0.0,0.0,0.594279,0.0,0.0,0.0,0.0,0.39754778,4
2095,0.44496772,0.78726274,0.0,0.0,0.0,0.25120914,0.60559237,0.0,0.13540669,0.0,0.0,0.0,4
2096,0.48803544,0.19337477,0.0,0.15293275,0.3373864,0.0,0.0,0.23636293,0.2669955,0.0,0.0,0.0,2
2097,0.5786995,0.41138765,0.2108202,0.0,0.0,0.0,0.057388466,0.72789115,0.0,0.0,0.0,0.0,5
2098,0.5637293,0.72193235,0.30827105,0.0,0.0,0.0,0.57526416,0.035325836,0.0,0.0,0.036566943,0.040500097,4
2099,0.3037296,0.29861972,0.0,0.0,0.0,0.5217947,0.0,0.0,0.0,0.21862084,0.0,0.25541413,3
2100,0.51807755,0.77426744,0.0,0.0,0.0,0.0,0.65005046,0.31399626,0.0,0.027989104,0.0,0.0,4
2101,0.29862747,0.65574837,0.22066317,0.0,0.0,0.0,0.07936185,0.0,0.0,0.0,0.0,0.6924439,9
2102,0.4014429,0.51797694,0.0,0.56160116,0.0,0.0,0.027260823,0.0,0.0,0.15561292,0.0,0.24910684,1
2103,0.34709477,0.79982775,0.0,0.0,0.07389769,0.0,0.5215304,0.0,0.0,0.0,0.3979606,0.0,4
2104,0.73169243,0.5063779,0.0,0.25903428,0.0,0.0,0.0,0.13826095,0.0,0.5953252,0.0,0.0,7
2105,0.17493878,0.5026238,0.0,0.0,0.0,0.0,0.22571161,0.28925723,0.0,0.0512316,0.3991484,0.032482136,8
2106,0.29871494,0.36235505,0.0,0.0,0.0,0.15870598,0.0,0.0,0.6283202,0.0,0.0,0.2063658,6
2107,0.16946262,0.6010772,0.0,0.0,0.0,0.0,0.2829634,0.0,0.0,0.0,0.2790688,0.43326554,9
2108,0.51455635,0.52681756,0.2596936,0.3261474,0.0,0.0,0.0,0.20304383,0.0,0.0,0.0,0.20666717,1
